order_id,order_line_id,order_date,ship_date,customer_id,customer_name,product_id,product_name,quantity_mt,unit_price,total_amount,currency,sales_region,sales_channel,customer_segment,contract_id,discount_pct,rebate_amount,freight_cost,ship_from_site,ship_to_location,incoterms,net_revenue,week_start
ORD-00010888,1,2025-11-17,2025-11-24,CUST-00168,Global Partners,BUT-001,Butadiene,22.7,1401.48,31813.6,USD,Asia Pacific,Contract,Agricultural,CTR-00168,1,328.74,113.5,SITE-NEA-02,Asia Pacific Distribution,DDP,31381.96,2025-11-17
ORD-00010889,1,2025-11-17,2025-11-27,CUST-00127,Pacific LLC,STY-001,Styrene Monomer,0.1,1355.21,135.52,USD,Middle East,Distributor,Agricultural,CTR-00127,0,0.76,0.45,SITE-NWE-02,Middle East Distribution,DDP,135.07,2025-11-17
ORD-00010890,1,2025-11-17,2025-11-23,CUST-00076,Industrial LLC,PS-001,Polystyrene GPPS,213.6,1357.14,289885.1,USD,Middle East,Contract,Consumer,,3,2130.77,961.2,SITE-NWE-01,Middle East Distribution,FOB,280227.35,2025-11-17
ORD-00010891,1,2025-11-17,2025-11-21,CUST-00025,Industrial Group,MMA-001,Methyl Methacrylate,13.9,1866.09,25938.65,USD,Europe,Spot,Agricultural,CTR-00025,3,345.58,55.6,SITE-NWE-02,Europe Distribution,DDP,25104.89,2025-11-17
ORD-00010892,1,2025-11-17,2025-11-28,CUST-00123,National Industries,BUT-001,Butadiene,0.3,1479.96,443.99,USD,Middle East,Spot,Agricultural,CTR-00123,0,1.36,1.35,SITE-NWE-02,Middle East Distribution,FOB,442.64,2025-11-17
ORD-00010893,1,2025-11-17,2025-11-20,CUST-00119,Industrial LLC,MEG-001,Monoethylene Glycol,157.7,854.81,134803.54,USD,Latin America,Distributor,Construction,,3,605.64,946.2,SITE-NWE-02,Latin America Distribution,CIF,129813.23,2025-11-17
ORD-00010894,1,2025-11-17,2025-11-20,CUST-00135,United Chemicals,MMA-001,Methyl Methacrylate,152.9,1675.96,256254.28,USD,Asia Pacific,Direct,Automotive,CTR-00135,3,3117.68,764.5,SITE-NEA-01,Asia Pacific Distribution,DAP,247802.15,2025-11-17
ORD-00010895,1,2025-11-17,2025-11-30,CUST-00057,Premier Holdings,PP-002,Propylene Chemical Grade,368.1,1275.43,469485.78,USD,Latin America,Contract,Agricultural,,3,1037.49,2208.6,SITE-NWE-01,Latin America Distribution,CIF,453192.61,2025-11-17
ORD-00010896,1,2025-11-17,2025-11-28,CUST-00040,Premier Partners,PP-001,Propylene Polymer Grade,64.4,1132.42,72927.85,USD,Asia Pacific,Spot,Agricultural,CTR-00040,3,531.2,322.0,SITE-NEA-02,Asia Pacific Distribution,DDP,70418.01,2025-11-17
ORD-00010897,1,2025-11-17,2025-11-20,CUST-00091,Industrial Partners,PP-001,Propylene Polymer Grade,16.2,1226.65,19871.73,USD,Latin America,Spot,Agricultural,,1,216.16,97.2,SITE-USG-01,Latin America Distribution,DAP,19575.81,2025-11-17
ORD-00010898,1,2025-11-17,2025-11-30,CUST-00087,National Partners,STY-001,Styrene Monomer,232.1,1253.78,291002.34,USD,Asia Pacific,Contract,Industrial,CTR-00087,3,533.61,1160.5,SITE-NEA-01,Asia Pacific Distribution,CIF,281111.77,2025-11-17
ORD-00010899,1,2025-11-17,2025-11-26,CUST-00006,Advanced Holdings,PVC-001,PVC Suspension Grade,150.4,1362.8,204965.12,USD,Latin America,Contract,Consumer,,5,1253.07,902.4,SITE-USG-02,Latin America Distribution,DAP,193814.46,2025-11-17
ORD-00010900,1,2025-11-17,2025-11-27,CUST-00176,Pacific Chemicals,PP-HOMO,Polypropylene Homopolymer,41.0,1616.93,66294.13,USD,Europe,Contract,Consumer,CTR-00176,0,4.11,164.0,SITE-NWE-02,Europe Distribution,DDP,66130.13,2025-11-17
ORD-00010901,1,2025-11-17,2025-11-30,CUST-00015,United Group,LDPE-001,LDPE Injection Grade,223.0,1575.29,351289.67,USD,Europe,Direct,Industrial,,1,3521.84,892.0,SITE-NWE-01,Europe Distribution,FOB,346884.77,2025-11-17
ORD-00010902,1,2025-11-17,2025-11-30,CUST-00109,Advanced Industries,BEN-001,Benzene,26.4,1124.77,29693.93,USD,Latin America,Distributor,Consumer,CTR-00109,0,233.41,158.4,SITE-NWE-02,Latin America Distribution,DDP,29535.53,2025-11-17
ORD-00010903,1,2025-11-17,2025-11-29,CUST-00164,Advanced Partners,ACN-001,Acrylonitrile,266.4,1562.53,416257.99,USD,North America,Direct,Industrial,,3,2677.52,666.0,SITE-USG-02,North America Distribution,DAP,403104.25,2025-11-17
ORD-00010904,1,2025-11-17,2025-11-24,CUST-00080,Industrial Holdings,MEG-001,Monoethylene Glycol,109.4,907.9,99324.26,USD,Middle East,Spot,Agricultural,CTR-00080,1,528.23,492.3,SITE-USG-02,Middle East Distribution,DDP,97838.72,2025-11-17
ORD-00010905,1,2025-11-17,2025-11-22,CUST-00179,Industrial Industries,XYL-001,Mixed Xylenes,8.4,1100.42,9243.53,USD,Middle East,Contract,Industrial,CTR-00179,1,39.71,37.8,SITE-USG-02,Middle East Distribution,DAP,9113.29,2025-11-17
ORD-00010906,1,2025-11-17,2025-11-27,CUST-00078,Atlantic LLC,BUT-001,Butadiene,668.3,1397.25,933782.18,USD,Europe,Direct,Agricultural,,5,14494.02,2673.2,SITE-NWE-01,Europe Distribution,DAP,884419.87,2025-11-17
ORD-00010907,1,2025-11-17,2025-11-22,CUST-00072,Industrial Partners,BEN-001,Benzene,7.6,1010.4,7679.04,USD,Latin America,Spot,Construction,CTR-00072,0,59.11,45.6,SITE-USG-01,Latin America Distribution,CIF,7633.44,2025-11-17
ORD-00010908,1,2025-11-17,2025-11-27,CUST-00163,Global Chemicals,PS-001,Polystyrene GPPS,90.4,1458.2,131821.28,USD,Middle East,Distributor,Construction,CTR-00163,5,504.85,406.8,SITE-USG-02,Middle East Distribution,DDP,124823.42,2025-11-17
ORD-00010909,1,2025-11-17,2025-11-28,CUST-00150,Pacific Manufacturing,PP-002,Propylene Chemical Grade,13.9,1310.25,18212.48,USD,Latin America,Direct,Construction,CTR-00150,0,9.19,83.4,SITE-USG-02,Latin America Distribution,FOB,18129.08,2025-11-17
ORD-00010910,1,2025-11-17,2025-11-20,CUST-00124,Global Partners,XYL-001,Mixed Xylenes,2.4,1037.51,2490.02,USD,North America,Distributor,Construction,,0,1.1,6.0,SITE-USG-02,North America Distribution,FOB,2484.02,2025-11-17
ORD-00010911,1,2025-11-17,2025-11-22,CUST-00071,United Manufacturing,DEG-001,Diethylene Glycol,92.0,925.34,85131.28,USD,Middle East,Contract,Agricultural,CTR-00071,1,1348.35,414.0,SITE-NEA-02,Middle East Distribution,DAP,83865.97,2025-11-17
ORD-00010912,1,2025-11-17,2025-11-26,CUST-00036,United Holdings,ACN-001,Acrylonitrile,482.8,1663.34,803060.55,USD,North America,Distributor,Automotive,CTR-00036,5,9350.58,1207.0,SITE-USG-02,North America Distribution,DAP,761700.52,2025-11-17
ORD-00010913,1,2025-11-17,2025-11-28,CUST-00034,National Industries,PP-001,Propylene Polymer Grade,15.0,1167.53,17512.95,USD,Asia Pacific,Contract,Consumer,,1,38.94,75.0,SITE-NEA-02,Asia Pacific Distribution,CIF,17262.82,2025-11-17
ORD-00010914,1,2025-11-17,2025-12-01,CUST-00052,Global Group,STY-001,Styrene Monomer,41.2,1313.88,54131.86,USD,Latin America,Spot,Automotive,CTR-00052,0,189.08,247.2,SITE-NWE-01,Latin America Distribution,DAP,53884.66,2025-11-17
ORD-00010915,1,2025-11-17,2025-12-01,CUST-00135,United Chemicals,LLDPE-001,LLDPE C4,15.4,1708.15,26305.51,USD,Asia Pacific,Distributor,Automotive,CTR-00135,3,255.85,77.0,SITE-NEA-01,Asia Pacific Distribution,CIF,25439.34,2025-11-17
ORD-00010916,1,2025-11-17,2025-11-21,CUST-00015,United Group,ETH-001,Ethylene,217.9,1078.63,235033.48,USD,Europe,Spot,Industrial,,1,3486.03,871.6,SITE-NWE-02,Europe Distribution,DDP,231811.55,2025-11-17
ORD-00010917,1,2025-11-17,2025-11-27,CUST-00122,Pacific Corp,PP-002,Propylene Chemical Grade,27.8,1309.84,36413.55,USD,Europe,Direct,Automotive,,0,349.48,111.2,SITE-NWE-02,Europe Distribution,DAP,36302.35,2025-11-17
ORD-00010918,1,2025-11-17,2025-11-21,CUST-00122,Pacific Corp,PP-002,Propylene Chemical Grade,30.0,1400.08,42002.4,USD,Europe,Contract,Automotive,CTR-00122,0,247.48,120.0,SITE-NWE-02,Europe Distribution,FOB,41882.4,2025-11-17
ORD-00010919,1,2025-11-17,2025-11-30,CUST-00021,Global LLC,ACN-001,Acrylonitrile,4.8,1619.39,7773.07,USD,Latin America,Distributor,Construction,CTR-00021,0,36.61,28.8,SITE-NEA-01,Latin America Distribution,CIF,7744.27,2025-11-17
ORD-00010920,1,2025-11-17,2025-11-27,CUST-00142,Atlantic Chemicals,PS-001,Polystyrene GPPS,34.1,1544.53,52668.47,USD,Europe,Spot,Construction,,5,369.1,136.4,SITE-NWE-01,Europe Distribution,DDP,49898.65,2025-11-17
ORD-00010921,1,2025-11-17,2025-11-20,CUST-00163,Global Chemicals,PP-COPOLY,Polypropylene Copolymer,112.5,1755.76,197523.0,USD,Middle East,Contract,Construction,,5,3022.17,506.25,SITE-NEA-01,Middle East Distribution,CIF,187140.6,2025-11-17
ORD-00010922,1,2025-11-17,2025-11-20,CUST-00136,Atlantic Group,BEN-001,Benzene,6.5,1072.89,6973.79,USD,Middle East,Contract,Automotive,,1,119.24,29.25,SITE-NEA-02,Middle East Distribution,CIF,6874.8,2025-11-17
ORD-00010923,1,2025-11-17,2025-12-01,CUST-00033,Advanced Holdings,ETH-001,Ethylene,61.9,1041.37,64460.8,USD,North America,Spot,Agricultural,CTR-00033,1,1173.73,154.75,SITE-USG-01,North America Distribution,DDP,63661.44,2025-11-17
ORD-00010924,1,2025-11-17,2025-12-01,CUST-00067,National Partners,LLDPE-001,LLDPE C4,29.4,1413.49,41556.61,USD,Latin America,Distributor,Consumer,CTR-00067,1,242.83,176.4,SITE-NWE-01,Latin America Distribution,DAP,40964.64,2025-11-17
ORD-00010925,1,2025-11-18,2025-12-01,CUST-00200,Pacific Holdings,MMA-001,Methyl Methacrylate,1.9,1920.73,3649.39,USD,Asia Pacific,Distributor,Consumer,,5,66.39,9.5,SITE-NEA-01,Asia Pacific Distribution,DAP,3457.42,2025-11-17
ORD-00010926,1,2025-11-18,2025-11-24,CUST-00010,United Chemicals,PP-HOMO,Polypropylene Homopolymer,1.3,1602.94,2083.82,USD,North America,Spot,Industrial,CTR-00010,0,20.04,3.25,SITE-USG-02,North America Distribution,DAP,2080.57,2025-11-17
ORD-00010927,1,2025-11-18,2025-11-26,CUST-00108,Premier Corp,HDPE-001,HDPE Film Grade,30.8,1619.79,49889.53,USD,Middle East,Direct,Automotive,,1,82.89,138.6,SITE-NEA-02,Middle East Distribution,FOB,49252.03,2025-11-17
ORD-00010928,1,2025-11-18,2025-11-26,CUST-00075,Pacific Corp,ACN-001,Acrylonitrile,73.5,1589.0,116791.5,USD,Asia Pacific,Distributor,Agricultural,CTR-00075,3,1680.12,367.5,SITE-NEA-01,Asia Pacific Distribution,FOB,112920.26,2025-11-17
ORD-00010929,1,2025-11-18,2025-11-26,CUST-00150,Pacific Manufacturing,STY-001,Styrene Monomer,1.8,1304.88,2348.78,USD,Latin America,Spot,Construction,CTR-00150,0,25.02,10.8,SITE-NWE-01,Latin America Distribution,CIF,2337.98,2025-11-17
ORD-00010930,1,2025-11-18,2025-11-24,CUST-00156,National Holdings,PP-001,Propylene Polymer Grade,4.1,1289.01,5284.94,USD,Latin America,Contract,Industrial,CTR-00156,0,76.97,24.6,SITE-USG-02,Latin America Distribution,DAP,5260.34,2025-11-17
ORD-00010931,1,2025-11-18,2025-11-27,CUST-00104,Atlantic Group,HDPE-001,HDPE Film Grade,86.6,1518.83,131530.68,USD,Latin America,Direct,Consumer,CTR-00104,1,1453.83,519.6,SITE-USG-02,Latin America Distribution,CIF,129695.77,2025-11-17
ORD-00010932,1,2025-11-18,2025-11-24,CUST-00112,Atlantic Manufacturing,PVC-001,PVC Suspension Grade,12.1,1249.84,15123.06,USD,North America,Distributor,Consumer,,1,112.35,30.25,SITE-USG-01,North America Distribution,FOB,14941.58,2025-11-17
ORD-00010933,1,2025-11-18,2025-11-24,CUST-00094,National Chemicals,STY-001,Styrene Monomer,6.1,1241.0,7570.1,USD,Latin America,Spot,Construction,CTR-00094,0,26.14,36.6,SITE-NWE-01,Latin America Distribution,DDP,7533.5,2025-11-17
ORD-00010934,1,2025-11-18,2025-11-30,CUST-00127,Pacific LLC,BEN-001,Benzene,16.5,1016.9,16778.85,USD,Middle East,Spot,Agricultural,CTR-00127,0,6.47,74.25,SITE-NEA-02,Middle East Distribution,FOB,16704.6,2025-11-17
ORD-00010935,1,2025-11-18,2025-11-28,CUST-00196,Premier Manufacturing,STY-001,Styrene Monomer,26.7,1393.65,37210.46,USD,Asia Pacific,Contract,Industrial,CTR-00196,0,76.45,133.5,SITE-NEA-02,Asia Pacific Distribution,FOB,37076.96,2025-11-17
ORD-00010936,1,2025-11-18,2025-12-01,CUST-00184,Premier Industries,PVC-001,PVC Suspension Grade,20.3,1373.02,27872.31,USD,Asia Pacific,Distributor,Automotive,CTR-00184,1,155.08,101.5,SITE-NEA-01,Asia Pacific Distribution,FOB,27492.09,2025-11-17
ORD-00010937,1,2025-11-18,2025-11-28,CUST-00049,Pacific LLC,PVC-001,PVC Suspension Grade,114.9,1275.62,146568.74,USD,Latin America,Distributor,Consumer,,3,289.97,689.4,SITE-NEA-01,Latin America Distribution,FOB,141482.28,2025-11-17
ORD-00010938,1,2025-11-18,2025-11-25,CUST-00085,National Manufacturing,HDPE-001,HDPE Film Grade,10.1,1376.32,13900.83,USD,North America,Distributor,Consumer,CTR-00085,0,122.03,25.25,SITE-USG-01,North America Distribution,DAP,13875.58,2025-11-17
ORD-00010939,1,2025-11-18,2025-11-25,CUST-00035,Pacific Group,BEN-001,Benzene,18.4,1034.42,19033.33,USD,Asia Pacific,Spot,Agricultural,CTR-00035,1,377.51,92.0,SITE-NEA-01,Asia Pacific Distribution,DDP,18751.0,2025-11-17
ORD-00010940,1,2025-11-18,2025-12-01,CUST-00097,Premier LLC,BUT-001,Butadiene,82.2,1424.97,117132.53,USD,Middle East,Direct,Industrial,CTR-00097,1,1034.49,369.9,SITE-NWE-02,Middle East Distribution,CIF,115591.3,2025-11-17
ORD-00010941,1,2025-11-18,2025-12-01,CUST-00076,Industrial LLC,LLDPE-001,LLDPE C4,16.5,1641.35,27082.28,USD,Middle East,Distributor,Consumer,,3,220.17,74.25,SITE-NWE-02,Middle East Distribution,DDP,26195.56,2025-11-17
ORD-00010942,1,2025-11-18,2025-11-29,CUST-00196,Premier Manufacturing,PP-COPOLY,Polypropylene Copolymer,5.0,1614.44,8072.2,USD,Asia Pacific,Contract,Industrial,CTR-00196,0,72.44,25.0,SITE-NEA-02,Asia Pacific Distribution,FOB,8047.2,2025-11-17
ORD-00010943,1,2025-11-18,2025-11-26,CUST-00032,United Group,STY-001,Styrene Monomer,166.3,1331.86,221488.32,USD,Europe,Direct,Consumer,CTR-00032,5,4127.18,665.2,SITE-NWE-02,Europe Distribution,DDP,209748.7,2025-11-17
ORD-00010944,1,2025-11-18,2025-11-26,CUST-00135,United Chemicals,BUT-001,Butadiene,394.4,1445.56,570128.86,USD,Asia Pacific,Direct,Automotive,CTR-00135,3,1653.93,1972.0,SITE-NEA-01,Asia Pacific Distribution,DAP,551052.99,2025-11-17
ORD-00010945,1,2025-11-18,2025-11-25,CUST-00151,United Group,PP-HOMO,Polypropylene Homopolymer,14.2,1644.28,23348.78,USD,Middle East,Distributor,Consumer,,1,101.18,63.9,SITE-NWE-02,Middle East Distribution,FOB,23051.39,2025-11-17
ORD-00010946,1,2025-11-18,2025-11-22,CUST-00144,Atlantic LLC,BEN-001,Benzene,10.8,1121.12,12108.1,USD,Europe,Contract,Construction,CTR-00144,1,73.62,43.2,SITE-NWE-01,Europe Distribution,DAP,11943.82,2025-11-17
ORD-00010947,1,2025-11-18,2025-11-23,CUST-00022,Pacific Chemicals,PP-HOMO,Polypropylene Homopolymer,69.7,1741.2,121361.64,USD,Europe,Distributor,Agricultural,CTR-00022,3,304.65,278.8,SITE-NWE-01,Europe Distribution,DDP,117441.99,2025-11-17
ORD-00010948,1,2025-11-18,2025-11-26,CUST-00159,Global LLC,LDPE-001,LDPE Injection Grade,75.8,1551.18,117579.44,USD,Middle East,Distributor,Construction,CTR-00159,0,1326.85,341.1,SITE-NWE-02,Middle East Distribution,DDP,117238.34,2025-11-17
ORD-00010949,1,2025-11-18,2025-11-22,CUST-00014,Atlantic Industries,DEG-001,Diethylene Glycol,28.6,920.81,26335.17,USD,Latin America,Contract,Construction,,0,153.06,171.6,SITE-NWE-02,Latin America Distribution,FOB,26163.57,2025-11-17
ORD-00010950,1,2025-11-18,2025-11-29,CUST-00093,National Industries,PP-001,Propylene Polymer Grade,4.9,1249.99,6124.95,USD,Middle East,Direct,Construction,CTR-00093,0,32.84,22.05,SITE-USG-02,Middle East Distribution,FOB,6102.9,2025-11-17
ORD-00010951,1,2025-11-18,2025-11-21,CUST-00059,Pacific Industries,ACN-001,Acrylonitrile,38.9,1812.81,70518.31,USD,North America,Spot,Agricultural,CTR-00059,3,730.19,97.25,SITE-USG-02,North America Distribution,FOB,68305.51,2025-11-17
ORD-00010952,1,2025-11-18,2025-12-01,CUST-00043,Industrial Manufacturing,PP-HOMO,Polypropylene Homopolymer,239.7,1631.83,391149.65,USD,Europe,Spot,Industrial,CTR-00043,5,148.7,958.8,SITE-NWE-01,Europe Distribution,DAP,370633.37,2025-11-17
ORD-00010953,1,2025-11-18,2025-11-30,CUST-00171,Advanced Industries,HDPE-001,HDPE Film Grade,233.8,1578.35,369018.23,USD,Latin America,Contract,Automotive,CTR-00171,3,5137.17,1402.8,SITE-NWE-01,Latin America Distribution,FOB,356544.88,2025-11-17
ORD-00010954,1,2025-11-18,2025-12-01,CUST-00090,Industrial Manufacturing,BEN-001,Benzene,11.8,1076.36,12701.05,USD,Middle East,Contract,Construction,CTR-00090,0,201.59,53.1,SITE-NEA-01,Middle East Distribution,DAP,12647.95,2025-11-17
ORD-00010955,1,2025-11-18,2025-11-26,CUST-00039,National Group,ACN-001,Acrylonitrile,2.2,1748.03,3845.67,USD,Latin America,Direct,Consumer,,0,8.1,13.2,SITE-USG-01,Latin America Distribution,DAP,3832.47,2025-11-17
ORD-00010956,1,2025-11-18,2025-11-21,CUST-00079,Atlantic Partners,PP-002,Propylene Chemical Grade,5.7,1204.88,6867.82,USD,Middle East,Contract,Agricultural,CTR-00079,0,10.51,25.65,SITE-NWE-01,Middle East Distribution,DAP,6842.17,2025-11-17
ORD-00010957,1,2025-11-18,2025-11-25,CUST-00017,National Corp,TOL-001,Toluene,83.4,1022.99,85317.37,USD,Middle East,Direct,Construction,CTR-00017,1,829.28,375.3,SITE-NEA-02,Middle East Distribution,DAP,84088.9,2025-11-17
ORD-00010958,1,2025-11-18,2025-11-26,CUST-00065,Premier Manufacturing,ETH-001,Ethylene,30.3,993.12,30091.54,USD,North America,Contract,Agricultural,CTR-00065,1,406.54,75.75,SITE-USG-01,North America Distribution,DAP,29714.87,2025-11-17
ORD-00010959,1,2025-11-18,2025-11-27,CUST-00121,Advanced LLC,ACN-001,Acrylonitrile,49.2,1616.23,79518.52,USD,Middle East,Contract,Agricultural,CTR-00121,0,869.66,221.4,SITE-NWE-01,Middle East Distribution,DDP,79297.12,2025-11-17
ORD-00010960,1,2025-11-18,2025-11-22,CUST-00108,Premier Corp,ACN-001,Acrylonitrile,92.6,1723.82,159625.73,USD,Middle East,Contract,Automotive,CTR-00108,1,73.81,416.7,SITE-NEA-02,Middle East Distribution,DDP,157612.77,2025-11-17
ORD-00010961,1,2025-11-18,2025-11-23,CUST-00158,United Group,BUT-001,Butadiene,22.1,1305.57,28853.1,USD,Asia Pacific,Spot,Industrial,CTR-00158,0,172.49,110.5,SITE-NEA-02,Asia Pacific Distribution,FOB,28742.6,2025-11-17
ORD-00010962,1,2025-11-18,2025-11-22,CUST-00200,Pacific Holdings,PP-HOMO,Polypropylene Homopolymer,306.3,1716.71,525828.27,USD,Asia Pacific,Spot,Consumer,CTR-00200,5,3033.5,1531.5,SITE-NEA-01,Asia Pacific Distribution,FOB,498005.36,2025-11-17
ORD-00010963,1,2025-11-18,2025-12-01,CUST-00188,Pacific Group,STY-001,Styrene Monomer,12.8,1233.9,15793.92,USD,Asia Pacific,Spot,Consumer,CTR-00188,0,126.02,64.0,SITE-NEA-02,Asia Pacific Distribution,DDP,15729.92,2025-11-17
ORD-00010964,1,2025-11-18,2025-11-22,CUST-00184,Premier Industries,TOL-001,Toluene,6.5,981.24,6378.06,USD,Asia Pacific,Direct,Automotive,CTR-00184,1,81.77,32.5,SITE-NEA-02,Asia Pacific Distribution,FOB,6281.78,2025-11-17
ORD-00010965,1,2025-11-18,2025-11-27,CUST-00064,National Manufacturing,ETH-001,Ethylene,285.9,1054.43,301461.54,USD,Middle East,Contract,Consumer,CTR-00064,3,3226.17,1286.55,SITE-USG-01,Middle East Distribution,CIF,291131.14,2025-11-17
ORD-00010966,1,2025-11-18,2025-11-25,CUST-00168,Global Partners,HDPE-001,HDPE Film Grade,40.7,1492.29,60736.2,USD,Asia Pacific,Direct,Agricultural,CTR-00168,1,389.18,203.5,SITE-NEA-01,Asia Pacific Distribution,DDP,59925.34,2025-11-17
ORD-00010967,1,2025-11-18,2025-11-30,CUST-00018,National Partners,BEN-001,Benzene,39.9,1144.98,45684.7,USD,Europe,Contract,Agricultural,CTR-00018,1,413.73,159.6,SITE-NWE-02,Europe Distribution,DAP,45068.25,2025-11-17
ORD-00010968,1,2025-11-18,2025-12-01,CUST-00169,United Holdings,HDPE-001,HDPE Film Grade,152.6,1465.87,223691.76,USD,Europe,Direct,Automotive,CTR-00169,1,1702.94,610.4,SITE-NWE-02,Europe Distribution,DDP,220844.44,2025-11-17
ORD-00010969,1,2025-11-18,2025-11-25,CUST-00119,Industrial LLC,DEG-001,Diethylene Glycol,512.5,955.85,489873.12,USD,Latin America,Direct,Construction,,3,919.59,3075.0,SITE-NEA-02,Latin America Distribution,CIF,472101.93,2025-11-17
ORD-00010970,1,2025-11-18,2025-12-02,CUST-00108,Premier Corp,BEN-001,Benzene,56.8,1050.71,59680.33,USD,Middle East,Spot,Automotive,CTR-00108,1,819.25,255.6,SITE-USG-01,Middle East Distribution,CIF,58827.93,2025-11-17
ORD-00010971,1,2025-11-18,2025-11-30,CUST-00032,United Group,PP-001,Propylene Polymer Grade,675.7,1174.2,793406.94,USD,Europe,Contract,Consumer,CTR-00032,5,5460.04,2702.8,SITE-NWE-01,Europe Distribution,FOB,751033.79,2025-11-17
ORD-00010972,1,2025-11-18,2025-11-24,CUST-00062,Pacific Chemicals,PS-001,Polystyrene GPPS,17.0,1472.88,25038.96,USD,Middle East,Spot,Construction,CTR-00062,0,22.75,76.5,SITE-NEA-01,Middle East Distribution,DAP,24962.46,2025-11-17
ORD-00010973,1,2025-11-18,2025-11-29,CUST-00047,Industrial Group,PP-COPOLY,Polypropylene Copolymer,34.0,1721.67,58536.78,USD,Middle East,Spot,Construction,CTR-00047,1,732.46,153.0,SITE-NEA-01,Middle East Distribution,CIF,57798.41,2025-11-17
ORD-00010974,1,2025-11-18,2025-12-02,CUST-00127,Pacific LLC,PVC-001,PVC Suspension Grade,16.9,1352.15,22851.34,USD,Middle East,Spot,Agricultural,CTR-00127,0,430.49,76.05,SITE-USG-01,Middle East Distribution,CIF,22775.29,2025-11-17
ORD-00010975,1,2025-11-18,2025-11-24,CUST-00104,Atlantic Group,ETH-001,Ethylene,17.0,1062.6,18064.2,USD,Latin America,Contract,Consumer,CTR-00104,1,193.66,102.0,SITE-USG-01,Latin America Distribution,CIF,17781.56,2025-11-17
ORD-00010976,1,2025-11-18,2025-11-21,CUST-00035,Pacific Group,ETH-001,Ethylene,53.9,1019.02,54925.18,USD,Asia Pacific,Distributor,Agricultural,CTR-00035,1,991.07,269.5,SITE-NEA-01,Asia Pacific Distribution,DAP,54106.43,2025-11-17
ORD-00010977,1,2025-11-18,2025-11-27,CUST-00088,United Group,PP-HOMO,Polypropylene Homopolymer,53.2,1674.63,89090.32,USD,Asia Pacific,Direct,Construction,,0,1022.39,266.0,SITE-NEA-02,Asia Pacific Distribution,CIF,88824.32,2025-11-17
ORD-00010978,1,2025-11-18,2025-12-02,CUST-00135,United Chemicals,PS-001,Polystyrene GPPS,211.3,1496.82,316278.07,USD,Asia Pacific,Contract,Automotive,,3,3562.89,1056.5,SITE-NEA-02,Asia Pacific Distribution,CIF,305733.23,2025-11-17
ORD-00010979,1,2025-11-18,2025-11-23,CUST-00138,Premier Manufacturing,BUT-001,Butadiene,20.5,1519.8,31155.9,USD,Latin America,Spot,Automotive,CTR-00138,0,353.83,123.0,SITE-NWE-01,Latin America Distribution,DDP,31032.9,2025-11-17
ORD-00010980,1,2025-11-18,2025-11-24,CUST-00140,Global Holdings,HDPE-001,HDPE Film Grade,14.7,1421.13,20890.61,USD,Europe,Contract,Construction,CTR-00140,0,49.63,58.8,SITE-NWE-01,Europe Distribution,FOB,20831.81,2025-11-17
ORD-00010981,1,2025-11-18,2025-12-02,CUST-00158,United Group,BUT-001,Butadiene,14.5,1304.29,18912.2,USD,Asia Pacific,Spot,Industrial,,0,270.72,72.5,SITE-NEA-02,Asia Pacific Distribution,CIF,18839.7,2025-11-17
ORD-00010982,1,2025-11-18,2025-11-28,CUST-00024,National Industries,STY-001,Styrene Monomer,19.9,1336.63,26598.94,USD,North America,Distributor,Industrial,CTR-00024,0,21.37,49.75,SITE-USG-02,North America Distribution,DAP,26549.19,2025-11-17
ORD-00010983,1,2025-11-18,2025-11-28,CUST-00087,National Partners,BEN-001,Benzene,203.9,996.2,203125.18,USD,Asia Pacific,Spot,Industrial,CTR-00087,3,3577.31,1019.5,SITE-NEA-02,Asia Pacific Distribution,FOB,196011.92,2025-11-17
ORD-00010984,1,2025-11-18,2025-11-26,CUST-00150,Pacific Manufacturing,DEG-001,Diethylene Glycol,1.6,1064.2,1702.72,USD,Latin America,Contract,Construction,,0,0.56,9.6,SITE-USG-02,Latin America Distribution,DAP,1693.12,2025-11-17
ORD-00010985,1,2025-11-19,2025-11-27,CUST-00054,Premier Group,TOL-001,Toluene,236.3,1045.0,246933.5,USD,Latin America,Distributor,Automotive,CTR-00054,5,1261.45,1417.8,SITE-NWE-01,Latin America Distribution,FOB,233169.02,2025-11-17
ORD-00010986,1,2025-11-19,2025-11-30,CUST-00089,Pacific Industries,PP-002,Propylene Chemical Grade,4.8,1381.54,6631.39,USD,Europe,Distributor,Agricultural,,0,53.14,19.2,SITE-NWE-01,Europe Distribution,CIF,6612.19,2025-11-17
ORD-00010987,1,2025-11-19,2025-12-01,CUST-00182,Premier Manufacturing,XYL-001,Mixed Xylenes,51.7,1042.0,53871.4,USD,Europe,Spot,Industrial,CTR-00182,1,921.54,206.8,SITE-NWE-02,Europe Distribution,FOB,53125.89,2025-11-17
ORD-00010988,1,2025-11-19,2025-11-26,CUST-00058,Pacific Partners,LLDPE-001,LLDPE C4,1.1,1599.3,1759.23,USD,Asia Pacific,Contract,Automotive,CTR-00058,3,20.54,5.5,SITE-NEA-02,Asia Pacific Distribution,CIF,1700.95,2025-11-17
ORD-00010989,1,2025-11-19,2025-11-29,CUST-00110,Atlantic Partners,ETH-001,Ethylene,2.4,1028.22,2467.73,USD,Latin America,Direct,Automotive,CTR-00110,0,46.24,14.4,SITE-USG-01,Latin America Distribution,DAP,2453.33,2025-11-17
