run_id,site_id,product_id,start_time,end_time,planned_quantity_mt,actual_yield_mt,yield_pct,feedstock_consumed_mt,feedstock_cost,energy_cost,labor_cost,overhead_cost,total_variable_cost,total_fixed_cost,cost_per_mt,quality_grade,batch_status,carbon_footprint_kg
RUN-00006240,SITE-NWE-01,ACN-001,2026-01-01 00:00:00,2026-01-01 09:00:00,159,148.1,93.16,167.5,140700.0,7928.94,4029.33,10837.15,148628.94,14866.48,1103.95,A,COMPLETED,210145.0
RUN-00006241,SITE-NWE-01,BUT-001,2026-01-01 05:00:00,2026-01-01 12:00:00,345,338.6,98.15,376.4,271008.0,10249.95,11585.75,23439.93,281257.95,35025.68,934.09,A,COMPLETED,333600.0
RUN-00006242,SITE-NWE-02,PP-001,2026-01-01 17:00:00,2026-01-01 22:00:00,330,320.0,96.96,345.4,227964.0,12010.71,8170.49,14327.97,239974.71,22498.46,820.23,B,COMPLETED,240855.0
RUN-00006243,SITE-NWE-02,DEG-001,2026-01-01 04:00:00,2026-01-01 16:00:00,465,437.3,94.04,464.4,222912.0,25242.44,16238.3,33960.69,248154.44,50198.990000000005,682.26,A,COMPLETED,599876.0
RUN-00006244,SITE-NEA-01,PP-HOMO,2026-01-01 01:00:00,2026-01-01 08:00:00,261,252.6,96.78,268.3,225372.0,10581.51,7866.05,12543.04,235953.51,20409.09,1014.9,A,COMPLETED,152246.0
RUN-00006245,SITE-NEA-01,PS-001,2026-01-01 13:00:00,2026-01-02 00:00:00,198,189.6,95.76,203.4,152550.0,6892.63,4431.87,13343.28,159442.63,17775.15,934.69,B,COMPLETED,257161.0
RUN-00006246,SITE-NEA-01,LLDPE-001,2026-01-01 14:00:00,2026-01-02 02:00:00,371,354.5,95.54,385.1,295756.8,16922.41,12874.78,27797.84,312679.20999999996,40672.62,996.76,A,COMPLETED,321493.0
RUN-00006247,SITE-NEA-01,PS-001,2026-01-01 20:00:00,2026-01-02 04:00:00,390,366.1,93.88,397.1,297825.0,15494.41,11034.73,15753.5,313319.41,26788.23,929.0,A,COMPLETED,437907.0
RUN-00006248,SITE-NEA-02,TOL-001,2026-01-01 19:00:00,2026-01-02 05:00:00,152,148.3,97.53,165.5,84405.0,5462.48,5904.96,7456.33,89867.48,13361.29,696.08,B,COMPLETED,176578.0
RUN-00006249,SITE-NEA-02,BUT-001,2026-01-01 20:00:00,2026-01-02 08:00:00,225,210.6,93.6,230.3,165816.0,11971.89,6318.59,11677.58,177787.89,17996.17,929.65,B,COMPLETED,176232.0
RUN-00006250,SITE-NEA-02,PP-HOMO,2026-01-01 07:00:00,2026-01-01 11:00:00,179,177.0,98.91,200.7,168588.0,10416.42,3605.7,8926.77,179004.42,12532.470000000001,1082.13,B,COMPLETED,263221.0
RUN-00006251,SITE-USG-01,PP-001,2026-01-02 09:00:00,2026-01-02 17:00:00,188,179.6,95.54,202.1,133386.0,7672.64,5466.59,11101.85,141058.64,16568.440000000002,877.66,A,COMPLETED,173091.0
RUN-00006252,SITE-USG-01,BUT-001,2026-01-02 07:00:00,2026-01-02 19:00:00,384,378.8,98.65,429.3,309096.0,15880.31,13332.35,24282.0,324976.31,37614.35,957.21,A,COMPLETED,456584.0
RUN-00006253,SITE-USG-01,PS-001,2026-01-02 02:00:00,2026-01-02 12:00:00,179,174.0,97.19,198.1,148575.0,9003.81,6231.04,13054.25,157578.81,19285.29,1016.46,A,COMPLETED,182727.0
RUN-00006254,SITE-USG-01,PP-002,2026-01-02 14:00:00,2026-01-02 18:00:00,382,352.9,92.37,385.5,242865.0,16641.25,10615.32,17398.61,259506.25,28013.93,814.74,B,COMPLETED,239667.0
RUN-00006255,SITE-USG-02,MMA-001,2026-01-02 17:00:00,2026-01-03 05:00:00,218,201.1,92.26,215.3,206688.0,6690.17,6865.15,9713.95,213378.17,16579.1,1143.5,A,COMPLETED,250928.0
RUN-00006256,SITE-USG-02,PVC-001,2026-01-02 09:00:00,2026-01-02 20:00:00,140,129.5,92.5,146.8,96888.0,4381.95,4707.17,7692.6,101269.95,12399.77,877.76,A,COMPLETED,69291.0
RUN-00006257,SITE-NWE-01,XYL-001,2026-01-02 01:00:00,2026-01-02 08:00:00,251,247.5,98.61,268.9,141979.2,8917.63,8927.85,9924.47,150896.83000000002,18852.32,685.86,B,COMPLETED,327669.0
RUN-00006258,SITE-NWE-01,PP-HOMO,2026-01-02 09:00:00,2026-01-02 15:00:00,396,386.5,97.6,418.9,351876.0,21825.76,10789.93,19301.85,373701.76,30091.78,1044.74,A,COMPLETED,397863.0
RUN-00006259,SITE-NWE-01,PVC-001,2026-01-02 11:00:00,2026-01-02 15:00:00,128,124.2,96.99,141.7,93522.0,5791.51,4859.79,7985.19,99313.51,12844.98,903.05,B,COMPLETED,122558.0
RUN-00006260,SITE-NWE-02,BEN-001,2026-01-02 18:00:00,2026-01-02 23:00:00,130,121.3,93.29,137.5,74250.0,6838.82,4195.74,6802.33,81088.82,10998.07,759.17,A,COMPLETED,179804.0
RUN-00006261,SITE-NWE-02,BUT-001,2026-01-02 09:00:00,2026-01-02 13:00:00,380,356.8,93.89,384.0,276480.0,13715.49,8404.33,27882.6,290195.49,36286.93,915.03,B,COMPLETED,400854.0
RUN-00006262,SITE-NWE-02,PP-COPOLY,2026-01-02 19:00:00,2026-01-03 01:00:00,137,126.3,92.16,142.5,123975.0,7332.06,2936.12,9080.33,131307.06,12016.45,1134.79,A,COMPLETED,188445.0
RUN-00006263,SITE-NEA-01,BUT-001,2026-01-02 14:00:00,2026-01-02 23:00:00,395,376.4,95.28,395.8,284976.0,22037.88,13551.93,27953.42,307013.88,41505.35,925.93,A,COMPLETED,427099.0
RUN-00006264,SITE-NEA-01,MEG-001,2026-01-02 01:00:00,2026-01-02 06:00:00,198,194.3,98.14,207.9,93555.0,9751.99,7512.55,8490.55,103306.99,16003.099999999999,614.05,A,COMPLETED,201435.0
RUN-00006265,SITE-NEA-02,PP-002,2026-01-02 05:00:00,2026-01-02 09:00:00,132,122.5,92.84,139.1,87633.0,6864.81,4197.43,7460.24,94497.81,11657.67,866.58,A,COMPLETED,171623.0
RUN-00006266,SITE-NEA-02,PP-002,2026-01-02 09:00:00,2026-01-02 16:00:00,455,419.2,92.14,461.8,290934.0,23906.78,12377.08,30215.64,314840.78,42592.72,852.66,A,COMPLETED,618625.0
RUN-00006267,SITE-USG-01,MEG-001,2026-01-03 17:00:00,2026-01-04 00:00:00,347,328.1,94.55,370.1,166545.0,11952.89,11970.12,20293.83,178497.89,32263.950000000004,642.37,A,COMPLETED,447090.0
RUN-00006268,SITE-USG-01,HDPE-001,2026-01-03 08:00:00,2026-01-03 14:00:00,339,328.8,96.98,376.5,293670.0,12168.12,9860.68,15733.22,305838.12,25593.9,1008.0,B,COMPLETED,279639.0
RUN-00006269,SITE-USG-02,PS-001,2026-01-03 04:00:00,2026-01-03 09:00:00,288,275.9,95.79,290.2,217650.0,16365.82,6516.38,11801.01,234015.82,18317.39,914.58,A,COMPLETED,190457.0
RUN-00006270,SITE-USG-02,STY-001,2026-01-03 08:00:00,2026-01-03 17:00:00,469,457.5,97.56,525.9,362871.0,17784.69,17577.68,33011.73,380655.69,50589.41,942.61,A,COMPLETED,406823.0
RUN-00006271,SITE-USG-02,TOL-001,2026-01-03 02:00:00,2026-01-03 08:00:00,272,251.6,92.5,265.2,135252.0,14923.85,9859.27,11865.74,150175.85,21725.010000000002,683.23,A,COMPLETED,172886.0
RUN-00006272,SITE-NWE-01,DEG-001,2026-01-03 09:00:00,2026-01-03 17:00:00,302,286.9,95.01,313.9,150672.0,10898.8,6471.87,18108.33,161570.8,24580.2,648.84,A,COMPLETED,180917.0
RUN-00006273,SITE-NWE-01,BUT-001,2026-01-03 10:00:00,2026-01-03 17:00:00,454,423.8,93.34,478.1,344232.0,22199.89,14138.69,26047.43,366431.89,40186.12,959.46,A,COMPLETED,523049.0
RUN-00006274,SITE-NWE-01,ETH-001,2026-01-03 18:00:00,2026-01-04 04:00:00,266,248.8,93.52,276.9,157833.0,9981.19,7039.16,10258.65,167814.19,17297.809999999998,744.02,A,COMPLETED,229800.0
RUN-00006275,SITE-NWE-02,STY-001,2026-01-03 05:00:00,2026-01-03 10:00:00,275,258.8,94.1,281.8,194442.0,9108.71,6287.19,15615.87,203550.71,21903.06,871.15,A,COMPLETED,181598.0
RUN-00006276,SITE-NWE-02,LLDPE-001,2026-01-03 13:00:00,2026-01-03 19:00:00,470,438.7,93.34,461.7,354585.6,21373.67,11467.24,31914.14,375959.26999999996,43381.38,955.87,B,COMPLETED,536107.0
RUN-00006277,SITE-NWE-02,BUT-001,2026-01-03 11:00:00,2026-01-03 23:00:00,281,277.3,98.69,294.5,212040.0,14521.99,9899.04,21687.13,226561.99,31586.170000000002,930.93,A,COMPLETED,205343.0
RUN-00006278,SITE-NWE-02,BUT-001,2026-01-03 11:00:00,2026-01-03 21:00:00,331,319.8,96.61,367.5,264600.0,12032.03,8596.25,15578.16,276632.03,24174.41,940.61,A,COMPLETED,409163.0
RUN-00006279,SITE-NEA-01,PP-001,2026-01-03 11:00:00,2026-01-03 20:00:00,114,110.3,96.74,119.6,78936.0,4119.15,3383.34,6540.33,83055.15,9923.67,842.96,A,COMPLETED,103233.0
RUN-00006280,SITE-NEA-01,MEG-001,2026-01-03 18:00:00,2026-01-04 03:00:00,349,343.8,98.51,370.7,166815.0,12673.92,7486.8,24849.88,179488.92,32336.68,616.13,A,COMPLETED,488698.0
RUN-00006281,SITE-NEA-01,MEG-001,2026-01-03 03:00:00,2026-01-03 07:00:00,337,333.1,98.85,373.9,168255.0,10539.38,12147.1,25724.73,178794.38,37871.83,650.45,A,COMPLETED,305484.0
RUN-00006282,SITE-NEA-02,PP-001,2026-01-03 16:00:00,2026-01-03 23:00:00,150,138.3,92.22,150.9,99594.0,4257.8,4036.52,7508.41,103851.8,11544.93,834.39,A,COMPLETED,174225.0
RUN-00006283,SITE-NEA-02,LDPE-001,2026-01-03 08:00:00,2026-01-03 14:00:00,310,299.2,96.53,331.4,268434.0,9615.53,11922.44,12564.2,278049.53,24486.64,1011.15,A,COMPLETED,241804.0
RUN-00006284,SITE-USG-01,PP-002,2026-01-04 09:00:00,2026-01-04 16:00:00,450,444.9,98.86,494.9,311787.0,20288.58,15071.79,31661.36,332075.58,46733.15,851.45,B,COMPLETED,272290.0
RUN-00006285,SITE-USG-01,ACN-001,2026-01-04 02:00:00,2026-01-04 12:00:00,440,427.3,97.12,467.2,392448.0,25007.65,12519.12,26346.41,417455.65,38865.53,1067.92,A,COMPLETED,550079.0
RUN-00006286,SITE-USG-01,MEG-001,2026-01-04 08:00:00,2026-01-04 16:00:00,257,244.4,95.11,265.8,119610.0,14205.22,8205.28,11051.34,133815.22,19256.620000000003,626.32,B,COMPLETED,312232.0
RUN-00006287,SITE-USG-02,BEN-001,2026-01-04 03:00:00,2026-01-04 10:00:00,126,117.3,93.06,129.1,69714.0,5299.99,2827.83,6096.45,75013.99,8924.279999999999,715.59,A,COMPLETED,140778.0
RUN-00006288,SITE-USG-02,TOL-001,2026-01-04 07:00:00,2026-01-04 13:00:00,451,441.9,97.98,485.7,247707.0,14656.94,12710.59,27971.27,262363.94,40681.86,685.78,A,COMPLETED,227067.0
RUN-00006289,SITE-NWE-01,PP-HOMO,2026-01-04 16:00:00,2026-01-05 04:00:00,117,109.0,93.12,120.2,100968.0,5718.49,3976.86,6296.05,106686.49,10272.91,1073.02,A,COMPLETED,72022.0
RUN-00006290,SITE-NWE-01,PVC-001,2026-01-04 20:00:00,2026-01-05 01:00:00,436,420.0,96.34,460.4,303864.0,15058.66,14772.87,29717.68,318922.66,44490.55,865.27,A,COMPLETED,258550.0
RUN-00006291,SITE-NWE-02,PVC-001,2026-01-04 15:00:00,2026-01-04 22:00:00,180,174.5,96.93,197.2,130152.0,9812.31,5437.84,7528.59,139964.31,12966.43,876.39,A,COMPLETED,212116.0
RUN-00006292,SITE-NWE-02,ACN-001,2026-01-04 19:00:00,2026-01-05 05:00:00,325,304.6,93.72,336.1,282324.0,10132.29,6600.09,21706.38,292456.29,28306.47,1053.06,B,COMPLETED,352889.0
RUN-00006293,SITE-NWE-02,LLDPE-001,2026-01-04 07:00:00,2026-01-04 13:00:00,410,394.8,96.28,415.3,318950.4,19908.85,9255.71,25344.79,338859.25,34600.5,945.95,A,COMPLETED,441482.0
RUN-00006294,SITE-NEA-01,BEN-001,2026-01-04 01:00:00,2026-01-04 07:00:00,266,259.1,97.41,273.4,147636.0,13916.44,6384.54,14151.65,161552.44,20536.19,702.77,B,COMPLETED,362384.0
RUN-00006295,SITE-NEA-01,HDPE-001,2026-01-04 05:00:00,2026-01-04 14:00:00,247,233.1,94.36,267.0,208260.0,9010.8,8769.59,11138.14,217270.8,19907.73,1017.5,A,COMPLETED,190779.0
RUN-00006296,SITE-NEA-01,PP-HOMO,2026-01-04 07:00:00,2026-01-04 15:00:00,438,404.2,92.27,433.9,364476.0,16610.66,10851.36,32212.38,381086.66,43063.740000000005,1049.36,A,COMPLETED,440383.0
RUN-00006297,SITE-NEA-01,PP-002,2026-01-04 05:00:00,2026-01-04 12:00:00,167,159.8,95.7,168.7,106281.0,7706.51,5639.19,12006.18,113987.51,17645.37,823.74,A,COMPLETED,192449.0
RUN-00006298,SITE-NEA-02,TOL-001,2026-01-04 14:00:00,2026-01-04 19:00:00,373,365.1,97.88,408.2,208182.0,18025.25,8885.1,17048.48,226207.25,25933.58,690.61,A,COMPLETED,336590.0
RUN-00006299,SITE-NEA-02,ACN-001,2026-01-04 12:00:00,2026-01-05 00:00:00,274,255.0,93.05,272.7,229068.0,12729.46,5237.88,11169.56,241797.46,16407.44,1012.57,A,COMPLETED,129409.0
RUN-00006300,SITE-NEA-02,PP-001,2026-01-04 11:00:00,2026-01-04 21:00:00,489,475.1,97.15,517.1,341286.0,18959.64,13512.99,31014.83,360245.64,44527.82,851.98,A,COMPLETED,295640.0
RUN-00006301,SITE-USG-01,PP-HOMO,2026-01-05 14:00:00,2026-01-05 21:00:00,442,436.0,98.65,487.9,409836.0,24690.12,14499.79,30528.92,434526.12,45028.71,1099.9,A,COMPLETED,249653.0
RUN-00006302,SITE-USG-01,TOL-001,2026-01-05 17:00:00,2026-01-06 04:00:00,436,423.8,97.2,486.4,248064.0,15433.5,9864.21,24912.61,263497.5,34776.82,703.81,A,COMPLETED,545276.0
RUN-00006303,SITE-USG-01,HDPE-001,2026-01-05 00:00:00,2026-01-05 12:00:00,477,456.0,95.59,499.2,389376.0,26838.64,16000.15,20475.52,416214.64,36475.67,992.74,A,COMPLETED,619241.0
RUN-00006304,SITE-USG-02,PP-HOMO,2026-01-05 13:00:00,2026-01-06 00:00:00,357,331.7,92.92,374.4,314496.0,16036.39,12325.98,21902.99,330532.39,34228.97,1099.67,A,COMPLETED,411020.0
RUN-00006305,SITE-USG-02,PP-HOMO,2026-01-05 14:00:00,2026-01-05 22:00:00,454,443.1,97.6,482.9,405636.0,24169.29,15417.28,17795.27,429805.29,33212.55,1044.95,A,COMPLETED,303538.0
RUN-00006306,SITE-USG-02,BUT-001,2026-01-05 05:00:00,2026-01-05 10:00:00,451,416.0,92.25,475.1,342072.0,12676.46,11571.98,31438.33,354748.46,43010.31,956.15,A,COMPLETED,279671.0
RUN-00006307,SITE-NWE-01,LLDPE-001,2026-01-05 14:00:00,2026-01-05 19:00:00,222,210.6,94.87,237.4,182323.2,7453.57,7457.54,10297.51,189776.77000000002,17755.05,985.43,B,COMPLETED,302672.0
RUN-00006308,SITE-NWE-01,ETH-001,2026-01-05 05:00:00,2026-01-05 16:00:00,302,283.4,93.84,301.6,171912.0,8834.52,10649.37,20195.83,180746.52,30845.200000000004,746.62,A,COMPLETED,200837.0
RUN-00006309,SITE-NWE-01,PP-001,2026-01-05 00:00:00,2026-01-05 12:00:00,371,362.6,97.73,390.9,257994.0,14346.23,7315.83,22364.56,272340.23,29680.39,832.93,B,COMPLETED,238967.0
RUN-00006310,SITE-NWE-02,BUT-001,2026-01-05 11:00:00,2026-01-05 19:00:00,449,423.3,94.29,470.2,338544.0,22584.12,14536.07,22529.28,361128.12,37065.35,940.69,A,COMPLETED,493451.0
RUN-00006311,SITE-NWE-02,XYL-001,2026-01-05 00:00:00,2026-01-05 04:00:00,255,241.7,94.79,276.2,145833.6,9201.5,9075.54,14386.86,155035.1,23462.4,738.51,A,COMPLETED,321667.0
RUN-00006312,SITE-NEA-01,MEG-001,2026-01-05 15:00:00,2026-01-06 02:00:00,175,161.5,92.27,182.7,82215.0,7163.95,4883.94,11974.03,89378.95,16857.97,657.81,B,COMPLETED,113948.0
RUN-00006313,SITE-NEA-01,PVC-001,2026-01-05 01:00:00,2026-01-05 11:00:00,315,305.0,96.82,333.8,220308.0,10692.37,11710.26,20706.52,231000.37,32416.78,863.66,A,COMPLETED,245886.0
RUN-00006314,SITE-NEA-01,BUT-001,2026-01-05 19:00:00,2026-01-06 05:00:00,163,153.6,94.21,170.0,122400.0,4867.18,6013.96,8169.54,127267.18,14183.5,920.9,A,COMPLETED,86484.0
RUN-00006315,SITE-NEA-01,BUT-001,2026-01-05 03:00:00,2026-01-05 15:00:00,276,260.8,94.51,278.8,200736.0,12340.37,7039.3,18762.55,213076.37,25801.85,915.94,A,COMPLETED,282199.0
RUN-00006316,SITE-NEA-02,ETH-001,2026-01-05 02:00:00,2026-01-05 14:00:00,180,171.7,95.4,189.2,107844.0,9485.91,3785.85,10041.59,117329.91,13827.44,763.88,A,COMPLETED,208184.0
RUN-00006317,SITE-NEA-02,ACN-001,2026-01-05 19:00:00,2026-01-06 05:00:00,408,375.8,92.1,422.3,354732.0,21069.91,9250.74,19553.99,375801.91,28804.730000000003,1076.65,B,COMPLETED,224042.0
RUN-00006318,SITE-NEA-02,BUT-001,2026-01-05 16:00:00,2026-01-05 22:00:00,295,290.0,98.29,308.0,221760.0,13183.13,7069.78,21826.32,234943.13,28896.1,909.79,A,COMPLETED,241430.0
RUN-00006319,SITE-USG-01,LDPE-001,2026-01-06 16:00:00,2026-01-06 21:00:00,208,194.3,93.42,211.5,171315.0,10180.14,5606.36,12279.29,181495.14,17885.65,1026.15,B,COMPLETED,216701.0
RUN-00006320,SITE-USG-01,LDPE-001,2026-01-06 06:00:00,2026-01-06 12:00:00,106,97.6,92.07,104.9,84969.0,4663.13,3283.35,4090.01,89632.13,7373.360000000001,993.91,A,COMPLETED,139075.0
RUN-00006321,SITE-USG-01,LDPE-001,2026-01-06 05:00:00,2026-01-06 13:00:00,255,238.4,93.49,264.2,214002.0,13626.68,7539.39,13717.4,227628.68,21256.79,1043.98,A,COMPLETED,201460.0
RUN-00006322,SITE-USG-02,ETH-001,2026-01-06 06:00:00,2026-01-06 13:00:00,357,342.0,95.79,389.9,222243.0,18987.79,12212.38,19340.87,241230.79,31553.25,797.61,A,COMPLETED,316966.0
RUN-00006323,SITE-USG-02,ACN-001,2026-01-06 09:00:00,2026-01-06 13:00:00,385,363.2,94.34,382.3,321132.0,13078.97,13768.88,22907.29,334210.97,36676.17,1021.17,A,COMPLETED,389935.0
RUN-00006324,SITE-USG-02,PS-001,2026-01-06 12:00:00,2026-01-06 16:00:00,107,105.4,98.54,117.1,87825.0,4454.22,3569.51,5634.97,92279.22,9204.48,962.84,A,COMPLETED,139474.0
RUN-00006325,SITE-NWE-01,XYL-001,2026-01-06 09:00:00,2026-01-06 20:00:00,431,406.2,94.25,445.7,235329.6,15260.06,15366.67,29410.53,250589.66,44777.2,727.15,B,COMPLETED,585929.0
RUN-00006326,SITE-NWE-01,ETH-001,2026-01-06 17:00:00,2026-01-07 01:00:00,458,423.7,92.51,467.5,266475.0,13401.68,10899.34,25678.25,279876.68,36577.59,746.88,A,COMPLETED,487947.0
RUN-00006327,SITE-NWE-01,PP-002,2026-01-06 05:00:00,2026-01-06 11:00:00,425,412.8,97.12,465.2,293076.0,21703.76,14510.43,28576.36,314779.76,43086.79,866.92,A,COMPLETED,542441.0
RUN-00006328,SITE-NWE-02,MEG-001,2026-01-06 04:00:00,2026-01-06 08:00:00,161,148.6,92.31,170.2,76590.0,7498.63,4540.46,8218.03,84088.63,12758.490000000002,651.73,A,COMPLETED,90609.0
RUN-00006329,SITE-NWE-02,DEG-001,2026-01-06 13:00:00,2026-01-07 00:00:00,101,95.9,94.91,105.4,50592.0,3172.29,2694.39,4395.02,53764.29,7089.41,634.55,A,COMPLETED,55018.0
RUN-00006330,SITE-NWE-02,LDPE-001,2026-01-06 19:00:00,2026-01-07 00:00:00,441,412.2,93.47,442.7,358587.0,17640.14,15494.51,25910.52,376227.14,41405.03,1013.18,A,COMPLETED,405223.0
RUN-00006331,SITE-NEA-01,PP-002,2026-01-06 01:00:00,2026-01-06 12:00:00,161,154.2,95.78,165.9,104517.0,8570.52,4336.41,8890.04,113087.52,13226.45,819.16,B,COMPLETED,154306.0
RUN-00006332,SITE-NEA-01,LDPE-001,2026-01-06 05:00:00,2026-01-06 14:00:00,146,135.6,92.86,148.7,120447.0,4740.22,5276.25,6287.52,125187.22,11563.77,1008.49,A,COMPLETED,182165.0
RUN-00006333,SITE-NEA-02,XYL-001,2026-01-06 04:00:00,2026-01-06 10:00:00,239,235.6,98.58,263.9,139339.2,7361.79,5643.03,10908.85,146700.99000000002,16551.88,692.92,A,COMPLETED,237956.0
RUN-00006334,SITE-NEA-02,PP-002,2026-01-06 14:00:00,2026-01-06 22:00:00,224,211.4,94.36,225.7,142191.0,9756.76,6803.03,10385.75,151947.76,17188.78,800.08,A,COMPLETED,302087.0
RUN-00006335,SITE-NEA-02,PP-COPOLY,2026-01-06 12:00:00,2026-01-06 22:00:00,373,351.9,94.35,377.2,328164.0,16162.03,12154.04,20647.85,344326.03,32801.89,1071.69,A,COMPLETED,402226.0
RUN-00006336,SITE-NEA-02,DEG-001,2026-01-06 15:00:00,2026-01-07 01:00:00,398,372.3,93.55,415.6,199488.0,19157.23,13281.36,17232.43,218645.23,30513.79,669.24,A,COMPLETED,453558.0
RUN-00006337,SITE-USG-01,DEG-001,2026-01-07 03:00:00,2026-01-07 13:00:00,261,244.1,93.54,267.2,128256.0,8855.22,9637.37,15866.65,137111.22,25504.02,666.18,B,COMPLETED,153278.0
RUN-00006338,SITE-USG-01,LDPE-001,2026-01-07 12:00:00,2026-01-07 22:00:00,183,176.2,96.27,192.9,156249.0,7168.57,3571.87,13094.41,163417.57,16666.28,1022.04,B,COMPLETED,197275.0
RUN-00006339,SITE-USG-01,BUT-001,2026-01-07 00:00:00,2026-01-07 07:00:00,417,408.7,98.02,441.1,317592.0,13033.21,12009.07,21686.11,330625.21,33695.18,891.41,A,COMPLETED,363943.0
RUN-00006340,SITE-USG-02,MEG-001,2026-01-07 20:00:00,2026-01-08 03:00:00,199,186.0,93.46,204.8,92160.0,9016.67,4315.0,11788.59,101176.67,16103.59,630.54,B,COMPLETED,121021.0
RUN-00006341,SITE-USG-02,PP-002,2026-01-07 01:00:00,2026-01-07 08:00:00,357,349.4,97.87,392.2,247086.0,19699.12,9856.63,24469.66,266785.12,34326.29,861.8,A,COMPLETED,199919.0
RUN-00006342,SITE-NWE-01,LLDPE-001,2026-01-07 08:00:00,2026-01-07 15:00:00,165,159.5,96.65,170.7,131097.6,5557.61,3884.55,9753.35,136655.21,13637.900000000001,942.28,A,COMPLETED,101972.0
RUN-00006343,SITE-NWE-01,PP-COPOLY,2026-01-07 12:00:00,2026-01-07 22:00:00,233,214.7,92.15,225.8,196446.0,7904.54,6413.5,9529.01,204350.54,15942.51,1026.05,B,COMPLETED,159526.0
RUN-00006344,SITE-NWE-01,BUT-001,2026-01-07 01:00:00,2026-01-07 10:00:00,162,158.8,98.01,171.3,123336.0,8547.3,3478.21,10761.01,131883.3,14239.220000000001,920.17,A,COMPLETED,183621.0
RUN-00006345,SITE-NWE-02,DEG-001,2026-01-07 19:00:00,2026-01-08 07:00:00,279,264.4,94.76,297.7,142896.0,15253.67,7923.49,12239.79,158149.67,20163.28,674.41,A,COMPLETED,208365.0
RUN-00006346,SITE-NWE-02,MMA-001,2026-01-07 20:00:00,2026-01-08 01:00:00,330,307.8,93.28,331.0,317760.0,16504.41,10568.35,23201.94,334264.41,33770.29,1195.69,A,COMPLETED,171917.0
RUN-00006347,SITE-NEA-01,ACN-001,2026-01-07 01:00:00,2026-01-07 05:00:00,170,166.5,97.93,184.6,155064.0,7250.01,5818.5,9453.36,162314.01,15271.86,1066.58,B,COMPLETED,186344.0
RUN-00006348,SITE-NEA-01,HDPE-001,2026-01-07 20:00:00,2026-01-08 05:00:00,469,444.4,94.74,469.7,366366.0,21965.55,12340.31,31239.9,388331.55,43580.21,971.9,A,COMPLETED,396830.0
RUN-00006349,SITE-NEA-02,MEG-001,2026-01-07 20:00:00,2026-01-08 07:00:00,376,352.8,93.82,395.4,177930.0,20457.51,8266.66,25113.43,198387.51,33380.09,656.94,B,COMPLETED,221411.0
RUN-00006350,SITE-NEA-02,ACN-001,2026-01-07 15:00:00,2026-01-08 00:00:00,243,238.4,98.11,265.4,222936.0,10762.72,8306.07,15208.2,233698.72,23514.27,1078.91,A,COMPLETED,348452.0
RUN-00006351,SITE-USG-01,PP-002,2026-01-08 03:00:00,2026-01-08 13:00:00,398,368.5,92.58,417.3,262899.0,21947.43,14069.4,22318.8,284846.43,36388.2,871.74,B,COMPLETED,379682.0
RUN-00006352,SITE-USG-01,XYL-001,2026-01-08 02:00:00,2026-01-08 07:00:00,331,307.6,92.92,348.8,184166.4,14244.92,9841.19,20633.52,198411.32,30474.71,744.1,A,COMPLETED,451262.0
RUN-00006353,SITE-USG-02,MMA-001,2026-01-08 05:00:00,2026-01-08 09:00:00,307,301.8,98.31,343.6,329856.0,12441.45,10038.46,18412.59,342297.45,28451.05,1228.46,A,COMPLETED,246568.0
RUN-00006354,SITE-USG-02,PP-001,2026-01-08 03:00:00,2026-01-08 09:00:00,494,483.8,97.94,521.9,344454.0,17748.67,11311.25,29866.26,362202.67,41177.509999999995,833.77,A,COMPLETED,444493.0
RUN-00006355,SITE-USG-02,MMA-001,2026-01-08 07:00:00,2026-01-08 16:00:00,137,127.1,92.75,136.8,131328.0,7249.3,3741.66,6226.2,138577.3,9967.86,1168.73,A,COMPLETED,82636.0
RUN-00006356,SITE-USG-02,MEG-001,2026-01-08 12:00:00,2026-01-08 16:00:00,309,290.1,93.87,333.6,150120.0,12734.66,6986.32,12615.01,162854.66,19601.33,628.94,A,COMPLETED,408760.0
RUN-00006357,SITE-NWE-01,BEN-001,2026-01-08 05:00:00,2026-01-08 12:00:00,422,413.9,98.08,438.0,236520.0,14875.95,12725.61,30967.18,251395.95,43692.79,712.95,A,COMPLETED,289610.0
RUN-00006358,SITE-NWE-01,PP-001,2026-01-08 01:00:00,2026-01-08 13:00:00,488,474.2,97.18,543.8,358908.0,15470.88,11697.49,24728.57,374378.88,36426.06,866.31,A,COMPLETED,562704.0
RUN-00006359,SITE-NWE-01,BUT-001,2026-01-08 01:00:00,2026-01-08 08:00:00,440,424.7,96.53,462.9,333288.0,17512.12,14153.39,32023.8,350800.12,46177.19,934.72,A,COMPLETED,233216.0
RUN-00006360,SITE-NWE-02,BEN-001,2026-01-08 00:00:00,2026-01-08 06:00:00,388,359.5,92.64,394.6,213084.0,11640.52,13027.86,25418.52,224724.52,38446.380000000005,732.05,A,COMPLETED,481159.0
RUN-00006361,SITE-NWE-02,ETH-001,2026-01-08 05:00:00,2026-01-08 14:00:00,164,154.7,94.32,166.5,94905.0,4642.29,3333.26,12209.15,99547.29,15542.41,743.95,A,COMPLETED,166525.0
RUN-00006362,SITE-NEA-01,XYL-001,2026-01-08 05:00:00,2026-01-08 16:00:00,124,119.8,96.62,137.0,72336.0,3808.26,2935.73,8975.27,76144.26,11911.0,735.02,B,COMPLETED,158266.0
